,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
20607,50.0,4,1,2,0,258.0,0,0,0,12,1,246,6,0,0,3,0
20608,40.0,10,0,1,0,1694.0,0,0,0,12,1,473,6,0,0,3,1
20609,41.0,4,1,2,0,8553.0,1,0,0,12,1,304,12,0,0,3,0
20610,49.0,1,1,0,0,408.0,0,0,0,12,1,559,4,0,0,3,1
20611,38.0,4,1,2,0,1223.0,0,0,0,12,1,1092,5,0,0,3,1
20612,49.0,6,1,2,0,599.0,0,0,0,12,1,174,1,0,0,3,0
20613,31.0,4,2,2,0,1858.0,0,0,0,12,1,453,3,0,0,3,1
20614,48.0,4,1,1,0,286.0,0,0,0,12,1,127,1,0,0,3,0
20615,54.0,1,1,0,0,1173.0,0,0,1,12,1,128,8,0,0,3,0
20616,31.0,9,2,2,0,208.0,0,0,0,12,1,1344,7,0,0,3,1
20617,31.0,4,0,2,0,297.0,0,0,0,12,1,127,1,0,0,3,0
20618,46.0,4,2,2,0,2278.0,0,0,0,12,1,218,5,0,0,3,0
20619,34.0,4,2,2,0,3679.0,1,0,0,12,1,178,1,0,0,3,0
20620,34.0,4,1,2,0,520.0,1,0,0,12,1,1307,4,0,0,3,1
20621,47.0,7,1,1,0,27.0,0,0,0,12,1,153,4,0,0,3,0
20622,39.0,4,1,2,0,271.0,1,0,0,12,1,1344,1,0,0,3,1
20623,54.0,4,1,2,0,153.0,0,0,0,12,1,168,5,0,0,3,0
20624,31.0,4,2,2,0,1289.0,1,0,0,12,1,264,3,0,0,3,0
20625,42.0,9,1,2,0,250.0,0,1,0,12,1,213,3,0,0,3,0
20626,31.0,9,2,2,0,36.0,0,0,0,12,1,111,3,0,0,3,0
20627,33.0,4,2,2,0,87.0,0,0,0,12,1,978,1,0,0,3,1
20628,30.0,4,2,2,0,9634.0,0,0,0,12,1,781,5,0,0,3,0
20629,47.0,9,1,2,0,545.0,1,0,0,12,1,588,3,0,0,3,0
20630,54.0,0,1,1,0,4943.0,0,0,0,12,1,145,11,0,0,3,0
20631,54.0,1,1,0,0,1659.0,0,0,0,12,1,50,5,0,0,3,0
20632,40.0,4,1,1,0,4396.0,0,0,0,12,1,432,3,0,0,3,1
20633,31.0,4,2,2,0,391.0,1,0,0,12,1,454,3,0,0,3,0
20634,47.0,9,1,1,0,568.0,1,0,0,12,1,1613,1,0,0,3,1
20635,32.0,9,1,1,0,11431.0,0,0,0,12,1,141,5,0,0,3,0
20636,32.0,4,1,2,0,2414.0,0,0,0,12,1,439,4,0,0,3,0
20637,59.0,5,1,1,0,278.0,0,0,0,12,1,141,3,0,0,3,0
20638,58.0,0,1,3,0,528.0,0,0,0,12,1,136,3,0,0,3,0
20639,33.0,4,1,2,0,519.0,0,0,0,12,1,260,3,0,0,3,0
20640,47.0,1,1,0,0,570.0,0,0,0,12,1,864,3,0,0,3,0
20641,48.0,1,1,0,0,3020.0,0,0,0,12,1,645,3,0,0,3,0
20642,50.0,4,1,2,0,1240.0,0,0,0,12,1,474,2,0,0,3,0
20643,45.0,4,1,1,0,424.0,1,1,0,12,1,216,5,0,0,3,0
20644,60.0,5,1,1,0,781.0,1,1,0,12,1,128,5,0,0,3,0
20645,32.0,4,2,2,0,1310.0,0,0,0,12,1,418,3,0,0,3,0
20646,42.0,9,2,2,0,166.0,0,0,0,12,1,226,4,0,0,3,0
20647,49.0,9,0,1,0,-96.0,0,1,0,12,1,252,3,0,0,3,0
20648,30.0,4,2,2,0,317.0,0,0,0,12,1,134,8,0,0,3,0
20649,32.0,9,2,2,0,1732.0,0,0,0,12,1,140,4,0,0,3,0
20650,30.0,4,2,2,0,349.0,0,0,0,12,1,180,3,0,0,3,0
20651,47.0,4,0,2,0,800.0,0,0,0,12,1,483,5,0,0,3,0
20652,48.0,7,1,1,0,1355.0,0,0,0,12,1,409,7,0,0,3,0
20653,51.0,0,1,1,0,771.0,0,1,0,12,1,143,3,0,0,3,0
20654,54.0,9,1,1,0,479.0,0,0,0,12,1,222,3,0,0,3,0
20655,37.0,9,2,1,0,3665.0,0,0,0,12,1,664,3,0,0,3,1
20656,54.0,4,0,2,0,1037.0,0,0,0,12,1,612,4,0,0,3,0
20657,52.0,0,1,1,0,692.0,1,0,0,12,1,129,9,0,0,3,0
20658,44.0,9,2,1,0,244.0,1,0,0,12,1,1735,4,0,0,3,1
20659,36.0,4,1,2,0,0.0,0,0,0,12,1,243,3,0,0,3,0
20660,49.0,1,1,1,0,3779.0,1,0,0,12,1,178,9,0,0,3,0
20661,48.0,10,1,0,0,9622.0,0,0,0,12,1,787,6,0,0,3,0
20662,59.0,0,1,2,0,349.0,0,0,0,12,1,124,4,0,0,3,0
20663,33.0,4,1,2,0,621.0,0,0,0,12,1,913,5,0,0,3,0
20664,33.0,4,1,2,0,1674.0,1,0,0,12,1,284,7,0,0,3,0
20665,36.0,9,1,1,0,295.0,0,0,0,12,1,129,6,0,0,3,0
20666,48.0,7,1,1,0,260.0,0,0,0,12,1,228,5,0,0,3,0
20667,44.0,9,1,1,0,267.0,0,1,0,12,1,508,3,0,0,3,0
20668,55.0,4,1,2,0,568.0,0,0,0,12,1,940,10,0,0,3,1
20669,50.0,1,1,0,0,106.0,0,0,0,12,1,460,2,0,0,3,0
20670,30.0,4,2,2,0,4210.0,0,0,0,12,1,796,4,0,0,3,1
20671,58.0,5,1,1,0,2609.0,0,0,0,12,1,136,5,0,0,3,0
20672,32.0,4,2,2,0,3199.0,0,0,0,12,1,58,3,0,0,3,0
20673,56.0,0,1,3,0,1167.0,0,0,0,12,1,465,9,0,0,3,0
20674,44.0,4,1,1,0,781.0,1,0,0,12,1,112,5,0,0,3,0
20675,32.0,9,1,1,0,3095.0,0,0,0,12,1,204,10,0,0,3,0
20676,33.0,4,0,2,0,2695.0,1,0,0,12,1,711,3,0,0,3,0
20677,31.0,4,2,2,0,745.0,0,0,0,12,1,121,4,0,0,3,0
20678,51.0,10,1,1,0,2254.0,0,0,0,12,1,83,3,0,0,3,0
20679,43.0,7,1,1,0,378.0,0,1,0,12,1,321,4,0,0,3,0
20680,41.0,4,2,2,0,416.0,1,0,0,12,1,1476,2,0,0,3,0
20681,34.0,4,2,2,0,966.0,1,0,0,12,1,204,3,0,0,3,0
20682,50.0,1,1,3,0,2065.0,0,0,0,12,1,161,2,0,0,3,0
20683,57.0,1,1,0,0,0.0,0,0,0,12,1,120,3,0,0,3,0
20684,33.0,4,1,1,0,-285.0,1,0,0,12,1,507,3,0,0,3,0
20685,49.0,9,1,1,0,12531.0,0,0,0,13,1,77,8,0,0,3,0
20686,50.0,9,1,1,0,1824.0,1,0,1,13,1,767,8,0,0,3,0
20687,41.0,6,1,0,0,204.0,0,0,0,13,1,111,7,0,0,3,0
20688,60.0,5,1,3,0,878.0,0,0,0,13,1,106,2,0,0,3,0
20689,34.0,4,1,2,0,1293.0,1,0,0,13,1,168,2,0,0,3,0
20690,45.0,2,1,2,0,2476.0,0,0,0,13,1,239,2,0,0,3,0
20691,55.0,3,1,0,0,0.0,0,0,0,13,1,139,2,0,0,3,0
20692,33.0,9,1,1,0,0.0,0,0,0,13,1,78,2,0,0,3,0
20693,45.0,3,1,0,0,7353.0,0,0,0,13,1,536,2,0,0,3,0
20694,55.0,3,1,0,0,1642.0,0,0,0,13,1,295,2,0,0,3,0
20695,52.0,3,1,0,0,200.0,0,0,0,13,1,224,2,0,0,3,0
20696,52.0,9,1,1,0,1076.0,1,0,0,13,1,156,2,0,0,3,0
20697,33.0,9,2,1,0,6325.0,0,0,0,13,1,206,2,0,0,3,0
20698,45.0,4,0,2,0,2096.0,0,0,0,13,1,317,2,0,0,3,0
20699,52.0,1,1,0,0,2488.0,0,0,0,13,1,176,2,0,0,3,0
20700,46.0,4,1,1,0,3570.0,0,0,0,13,1,69,2,0,0,3,0
20701,37.0,6,1,2,0,137.0,0,0,0,13,1,244,6,0,0,3,0
20702,46.0,4,1,2,0,3984.0,0,0,0,13,1,77,2,0,0,3,0
20703,52.0,9,1,1,0,-384.0,1,0,0,13,1,114,4,0,0,3,0
20704,57.0,3,1,0,0,0.0,0,0,0,13,1,189,2,0,0,3,0
20705,38.0,9,2,1,0,4723.0,1,0,0,13,1,187,2,0,0,3,0
20706,32.0,3,1,0,0,163.0,0,0,0,13,1,132,2,0,0,3,0
20707,51.0,1,1,0,0,1694.0,0,0,0,13,1,186,2,0,0,3,0
20708,31.0,9,2,1,0,391.0,0,0,0,13,1,336,2,0,0,3,0
20709,46.0,7,1,1,0,111.0,0,0,0,13,1,78,2,0,0,3,0
20710,31.0,4,1,2,0,4720.0,1,0,0,13,1,460,2,0,0,3,0
20711,32.0,9,1,1,0,-413.0,1,0,0,13,1,100,2,0,0,3,0
20712,35.0,4,1,2,0,46.0,1,0,0,13,1,96,2,0,0,3,0
20713,52.0,1,1,0,0,36.0,0,0,0,13,1,109,2,0,0,3,0
20714,40.0,9,1,1,0,42.0,0,0,0,13,1,1842,2,0,0,3,1
20715,45.0,0,1,1,1,-571.0,0,0,0,13,1,332,2,0,0,3,0
20716,60.0,1,1,3,0,3563.0,0,0,0,13,1,159,2,0,0,3,0
20717,54.0,3,1,0,0,284.0,0,0,1,13,1,127,4,0,0,3,0
20718,59.0,3,1,0,0,235.0,0,0,0,13,1,119,2,0,0,3,0
20719,57.0,4,0,2,0,160.0,0,0,0,13,1,303,2,0,0,3,0
20720,54.0,5,1,0,0,309.0,0,0,0,13,1,969,2,0,0,3,1
20721,52.0,4,1,1,0,-892.0,1,0,0,13,1,295,2,0,0,3,0
20722,51.0,0,1,1,0,21.0,0,1,0,13,1,157,2,0,0,3,0
20723,35.0,9,1,1,0,-180.0,0,1,0,13,1,823,2,0,0,3,1
20724,51.0,0,1,1,0,79.0,0,0,0,13,1,89,2,0,0,3,0
20725,31.0,2,2,2,1,-405.0,1,1,0,13,1,703,2,0,0,3,1
20726,32.0,9,2,2,0,34646.0,0,0,1,13,1,618,9,0,0,3,1
20727,41.0,3,1,0,0,216.0,0,0,0,13,1,152,2,0,0,3,0
20728,32.0,4,2,2,0,297.0,0,0,0,13,1,225,2,0,0,3,0
20729,51.0,0,0,1,0,14215.0,0,0,0,13,1,131,2,0,0,3,0
20730,49.0,9,1,1,0,3392.0,0,0,0,13,1,272,2,0,0,3,0
20731,33.0,9,1,1,0,390.0,0,0,0,13,1,460,2,0,0,3,0
20732,39.0,4,1,2,0,28433.0,0,0,0,13,1,247,2,0,0,3,0
20733,45.0,4,0,2,0,6542.0,1,0,0,13,1,93,4,0,0,3,0
20734,36.0,4,0,2,0,59.0,0,0,0,13,1,526,2,0,0,3,1
20735,58.0,5,1,0,0,4158.0,0,0,0,13,1,455,2,0,0,3,1
20736,49.0,3,1,0,0,640.0,0,0,1,13,1,214,4,0,0,3,0
20737,38.0,9,1,2,0,334.0,1,0,0,13,1,139,2,0,0,3,0
20738,38.0,9,1,2,0,128.0,0,0,0,13,1,183,5,0,0,3,0
20739,57.0,1,1,3,0,2449.0,0,0,0,13,1,142,2,0,0,3,0
20740,45.0,4,1,2,0,324.0,0,0,0,13,1,258,4,0,0,3,0
20741,51.0,4,1,3,0,712.0,0,0,0,13,1,287,2,0,0,3,0
20742,50.0,4,1,2,0,109.0,1,0,0,13,1,185,2,0,0,3,0
20743,31.0,4,2,2,0,170.0,1,1,0,13,1,458,2,0,0,3,0
20744,45.0,1,1,0,0,6691.0,0,0,0,13,1,211,2,0,0,3,0
20745,54.0,9,1,1,0,2225.0,0,1,0,13,1,73,2,0,0,3,0
20746,34.0,9,2,1,0,4367.0,0,0,0,13,1,121,2,0,0,3,0
20747,56.0,0,1,3,0,681.0,0,0,0,13,1,900,2,0,0,3,0
20748,47.0,10,1,1,0,432.0,0,0,0,13,1,334,2,0,0,3,0
20749,53.0,9,1,1,0,230.0,0,1,0,13,1,112,2,0,0,3,0
20750,53.0,5,1,2,0,7132.0,0,0,0,13,1,88,2,0,0,3,0
20751,55.0,1,1,3,0,23.0,0,0,0,13,1,123,2,0,0,3,0
20752,56.0,7,1,1,0,0.0,0,0,0,13,1,112,4,0,0,3,0
20753,48.0,9,0,1,0,145.0,1,0,0,13,1,106,5,0,0,3,0
20754,33.0,4,2,2,0,2302.0,1,0,0,13,1,115,2,0,0,3,0
20755,35.0,4,1,2,0,481.0,0,0,0,13,1,73,2,0,0,3,0
20756,56.0,0,1,3,0,1784.0,0,0,0,13,1,71,2,0,0,3,0
20757,54.0,1,1,1,0,3002.0,0,0,0,13,1,110,4,0,0,3,0
20758,37.0,4,1,2,0,4436.0,0,0,0,13,1,846,5,0,0,3,1
20759,58.0,5,1,2,0,1669.0,0,0,0,13,1,109,2,0,0,3,0
20760,50.0,9,1,1,0,1838.0,1,1,0,13,1,221,8,0,0,3,0
20761,49.0,9,1,1,0,2765.0,0,0,0,13,1,233,4,0,0,3,0
20762,58.0,1,1,1,0,3148.0,0,1,0,13,1,57,2,0,0,3,0
20763,60.0,3,1,3,0,2769.0,0,0,0,13,1,96,2,0,0,3,0
20764,48.0,4,1,2,0,5887.0,0,0,0,13,1,227,2,0,0,3,0
20765,33.0,4,1,2,0,296.0,0,0,0,13,1,142,4,0,0,3,0
20766,59.0,4,1,2,1,782.0,0,1,0,13,1,127,2,0,0,3,0
20767,32.0,4,1,2,0,1337.0,0,0,0,13,1,283,2,0,0,3,0
20768,50.0,6,1,1,0,36.0,0,0,0,13,1,104,10,0,0,3,0
20769,52.0,4,0,2,0,95.0,0,0,0,13,1,91,2,0,0,3,0
20770,47.0,1,1,0,0,48.0,0,0,0,13,1,170,2,0,0,3,0
20771,58.0,9,2,1,0,382.0,0,0,0,13,1,460,2,0,0,3,0
20772,50.0,9,0,1,0,0.0,0,0,0,13,1,114,2,0,0,3,0
20773,34.0,9,2,2,0,2658.0,1,0,0,13,1,690,2,0,0,3,0
20774,40.0,9,1,1,0,372.0,1,0,0,13,1,100,2,0,0,3,0
20775,51.0,9,1,1,0,52.0,0,0,0,13,1,114,2,0,0,3,0
20776,41.0,9,0,1,0,1545.0,0,1,0,13,1,183,2,0,0,3,0
20777,34.0,9,1,2,0,8463.0,0,0,0,13,1,80,2,0,0,3,0
20778,32.0,9,2,1,0,136.0,1,0,0,13,1,144,2,0,0,3,0
20779,38.0,4,1,2,0,3452.0,0,0,0,13,1,132,2,0,0,3,0
20780,60.0,0,1,1,0,1538.0,0,0,0,13,1,352,2,0,0,3,0
20781,49.0,1,1,0,0,67.0,0,1,0,13,1,269,4,0,0,3,0
20782,34.0,9,2,2,0,2521.0,0,0,0,13,1,73,2,0,0,3,0
20783,55.0,9,1,1,0,303.0,0,1,0,13,1,261,2,0,0,3,0
20784,40.0,9,0,1,0,275.0,0,0,0,13,1,409,4,0,0,3,0
20785,49.0,1,1,0,0,737.0,0,0,0,13,1,100,2,0,0,3,0
20786,51.0,4,0,2,0,0.0,0,0,0,13,1,60,2,0,0,3,0
20787,31.0,4,2,2,0,363.0,0,0,0,13,1,94,2,0,0,3,0
20788,42.0,4,1,2,0,0.0,0,0,0,13,1,325,2,0,0,3,0
20789,51.0,11,1,1,0,0.0,0,0,0,13,1,88,2,0,0,3,0
20790,33.0,9,1,1,0,763.0,0,0,0,13,1,182,8,0,0,3,0
20791,55.0,5,1,0,0,0.0,1,1,0,13,1,201,2,0,0,3,0
20792,42.0,9,1,2,0,849.0,0,0,0,13,1,403,2,0,0,3,0
20793,36.0,4,2,1,0,0.0,0,0,0,13,1,333,5,0,0,3,0
20794,37.0,9,2,1,0,-242.0,1,0,0,13,1,1149,6,0,0,3,1
20795,39.0,4,1,2,0,-974.0,0,1,0,13,1,130,4,0,0,3,0
20796,35.0,9,2,2,0,2453.0,1,0,0,13,1,119,2,0,0,3,0
20797,32.0,9,2,1,0,493.0,0,0,0,13,1,289,2,0,0,3,0
20798,51.0,1,1,0,0,97.0,0,0,0,13,1,286,2,0,0,3,0
20799,43.0,9,2,1,0,140.0,1,0,0,13,1,221,2,0,0,3,0
20800,50.0,6,1,1,0,10052.0,0,0,0,13,1,665,2,0,0,3,1
20801,50.0,4,1,2,0,4.0,0,0,0,13,1,143,2,0,0,3,0
20802,55.0,7,1,1,0,-31.0,0,1,0,13,1,81,2,0,0,3,0
20803,58.0,5,1,2,0,0.0,0,0,0,13,1,641,4,0,0,3,1
20804,48.0,1,1,1,0,893.0,0,0,0,13,1,62,2,0,0,3,0
20805,47.0,0,1,1,0,769.0,1,0,0,13,1,151,2,0,0,3,0
20806,39.0,9,1,1,0,8.0,0,1,0,13,1,87,2,0,0,3,0
20807,31.0,9,2,1,0,4.0,0,0,0,13,1,202,2,0,0,3,0
20808,51.0,9,1,1,0,805.0,0,0,0,13,1,270,2,0,0,3,0
20809,41.0,9,1,1,0,563.0,1,0,0,13,1,69,4,0,0,3,0
20810,59.0,5,1,0,0,249.0,0,0,0,13,1,432,5,0,0,3,0
20811,45.0,9,1,1,0,144.0,0,0,0,13,1,299,4,0,0,3,0
20812,52.0,9,0,1,0,152.0,0,0,0,13,1,404,6,0,0,3,1
20813,31.0,4,1,2,0,156.0,0,0,0,13,1,657,7,0,0,3,1
20814,32.0,4,2,2,0,1047.0,1,0,0,13,1,203,6,0,0,3,0
20815,38.0,9,2,1,0,227.0,0,0,0,13,1,95,4,0,0,3,0
20816,48.0,1,1,0,0,890.0,0,0,0,13,1,157,6,0,0,3,0
20817,39.0,9,1,2,0,4373.0,1,0,0,13,1,78,6,0,0,3,0
20818,53.0,9,1,1,0,9146.0,0,0,0,13,1,136,4,0,0,3,0
20819,35.0,9,0,1,0,3549.0,1,0,0,13,1,250,4,0,0,3,0
20820,36.0,4,2,2,0,0.0,0,0,0,13,1,296,8,0,0,3,0
20821,36.0,9,2,1,0,9149.0,1,0,0,13,1,141,3,0,0,3,0
20822,40.0,4,1,2,0,66.0,0,0,0,13,1,737,4,0,0,3,1
20823,30.0,9,2,2,0,0.0,1,0,0,13,1,150,4,0,0,3,0
20824,60.0,1,1,0,0,0.0,0,1,0,13,1,324,4,0,0,3,0
20825,40.0,9,1,1,0,95.0,0,0,0,13,1,156,4,0,0,3,0
20826,33.0,4,1,2,0,728.0,1,0,0,13,1,275,5,0,0,3,0
20827,51.0,9,1,1,0,317.0,0,0,0,13,1,328,4,0,0,3,0
20828,36.0,9,0,1,0,1941.0,0,1,0,13,1,156,4,0,0,3,0
20829,45.0,9,0,2,0,206.0,0,0,0,13,1,376,4,0,0,3,0
20830,47.0,0,1,1,0,328.0,0,0,0,13,1,260,2,0,0,3,0
20831,34.0,4,2,2,0,9827.0,1,0,0,13,1,871,4,0,0,3,1
20832,57.0,1,1,0,0,696.0,1,0,0,13,1,89,6,0,0,3,0
20833,58.0,7,1,1,0,627.0,0,0,0,13,1,110,4,0,0,3,0
20834,36.0,4,1,2,0,274.0,0,0,0,13,1,122,2,0,0,3,0
20835,40.0,4,0,2,0,862.0,1,0,0,13,1,98,2,0,0,3,0
20836,45.0,9,2,1,0,113.0,1,1,0,13,1,165,2,0,0,3,0
20837,52.0,10,1,1,0,9139.0,0,0,0,13,1,684,2,0,0,3,0
20838,53.0,7,1,1,0,6170.0,0,0,0,13,1,838,4,0,0,3,1
20839,43.0,4,1,2,0,2383.0,0,0,0,13,1,379,6,0,0,3,1
20840,47.0,1,1,0,0,2642.0,0,0,0,13,1,310,2,0,0,3,0
20841,59.0,1,1,1,0,10054.0,0,0,1,13,1,79,6,0,0,3,0
20842,59.0,5,1,1,0,25947.0,0,0,0,13,1,292,2,0,0,3,0
20843,33.0,4,0,2,0,0.0,0,0,0,13,1,305,2,0,0,3,0
20844,55.0,9,1,1,0,199.0,0,0,0,13,1,15,17,0,0,3,0
20845,30.0,9,2,2,0,635.0,0,0,0,13,1,851,8,0,0,3,1
20846,34.0,9,1,1,0,0.0,1,1,1,13,1,60,2,0,0,3,0
20847,41.0,4,0,2,0,4329.0,1,0,0,13,1,559,4,0,0,3,0
20848,35.0,4,0,2,0,434.0,1,0,0,13,1,1314,2,0,0,3,1
20849,34.0,9,1,1,0,-346.0,0,0,0,13,1,136,4,0,0,3,0
20850,52.0,4,2,2,0,556.0,0,0,0,13,1,733,6,0,0,3,0
20851,35.0,9,2,2,0,303.0,0,0,0,13,1,713,2,0,0,3,0
20852,41.0,9,0,1,0,258.0,0,0,0,13,1,104,6,0,0,3,0
20853,31.0,4,2,2,0,6413.0,0,0,0,13,1,517,2,0,0,3,0
20854,40.0,4,1,2,0,143.0,0,0,0,13,1,832,6,0,0,3,0
20855,44.0,4,0,2,0,0.0,0,0,0,13,1,169,2,0,0,3,0
20856,31.0,9,1,1,0,-302.0,0,0,0,13,1,195,2,0,0,3,0
20857,30.0,4,2,2,0,756.0,0,0,0,13,1,321,4,0,0,3,0
20858,50.0,4,1,2,0,400.0,0,0,0,13,1,343,2,0,0,3,0
20859,32.0,4,2,2,0,90.0,0,0,0,13,1,116,2,0,0,3,0
20860,58.0,4,2,2,0,2297.0,0,0,0,13,1,96,2,0,0,3,0
20861,56.0,3,1,0,0,19.0,0,0,0,13,1,111,2,0,0,3,0
20862,30.0,4,1,1,0,877.0,1,1,0,13,1,92,5,0,0,3,0
20863,48.0,7,1,1,0,400.0,1,1,0,13,1,158,1,0,0,3,0
20864,54.0,4,1,2,0,588.0,0,0,0,13,1,327,1,0,0,3,0
20865,51.0,1,1,0,0,3754.0,0,1,0,13,1,202,3,0,0,3,0
20866,59.0,5,1,0,0,1393.0,1,1,0,13,1,314,1,0,0,3,0
20867,34.0,9,2,1,0,16.0,0,0,0,13,1,990,1,0,0,3,1
20868,43.0,4,0,2,0,666.0,0,0,0,13,1,160,3,0,0,3,0
20869,39.0,1,1,0,0,52.0,0,0,0,13,1,69,1,0,0,3,0
20870,47.0,3,1,0,0,183.0,0,0,0,13,1,144,1,0,0,3,0
20871,48.0,0,0,1,0,362.0,0,0,0,13,1,529,1,0,0,3,1
20872,32.0,9,1,1,0,199.0,0,1,0,13,1,363,1,0,0,3,0
20873,58.0,4,1,2,0,3948.0,0,1,0,13,1,76,1,0,0,3,0
20874,36.0,4,1,2,0,114.0,0,0,0,13,1,342,1,0,0,3,0
20875,32.0,9,1,1,0,5122.0,0,0,0,13,1,31,1,0,0,3,0
20876,30.0,2,1,2,0,366.0,0,0,0,13,1,75,6,0,0,3,0
20877,53.0,9,0,1,0,1950.0,0,0,0,13,1,111,1,0,0,3,0
20878,47.0,1,1,1,0,1303.0,0,0,0,13,1,68,3,0,0,3,0
20879,33.0,4,1,2,0,191.0,0,0,0,13,1,1148,2,0,0,3,1
20880,56.0,9,0,1,0,1561.0,0,0,0,13,1,75,1,0,0,3,0
20881,30.0,4,1,2,0,388.0,0,0,0,13,1,157,1,0,0,3,0
20882,30.0,4,0,2,0,46.0,0,0,0,13,1,382,3,0,0,3,0
20883,35.0,9,2,2,0,354.0,1,0,0,13,1,274,1,0,0,3,0
20884,37.0,4,1,2,0,887.0,0,0,0,13,1,257,5,0,0,3,0
20885,30.0,9,2,1,0,309.0,0,0,0,13,1,99,1,0,0,3,0
20886,35.0,4,1,2,0,1036.0,0,0,0,13,1,356,1,0,0,3,0
20887,33.0,9,1,1,0,3.0,0,0,0,13,1,212,3,0,0,3,0
20888,59.0,5,1,0,0,474.0,0,0,0,13,1,139,3,0,0,3,0
20889,34.0,9,2,2,0,2195.0,0,0,1,13,1,490,3,0,0,3,0
20890,41.0,9,2,2,0,5389.0,0,0,0,13,1,209,5,0,0,3,0
20891,42.0,4,1,2,0,17.0,0,0,0,13,1,175,6,0,0,3,0
20892,30.0,4,2,2,0,717.0,1,0,0,13,1,130,3,0,0,3,0
20893,59.0,9,1,1,0,3562.0,0,0,0,13,1,121,1,0,0,3,0
20894,42.0,9,1,2,0,1493.0,1,1,0,13,1,78,1,0,0,3,0
20895,47.0,3,1,1,0,582.0,0,0,0,13,1,73,1,0,0,3,0
20896,43.0,9,1,2,0,1201.0,1,1,0,13,1,84,3,0,0,3,0
20897,50.0,7,1,0,0,12.0,1,0,0,13,1,168,1,0,0,3,0
20898,48.0,4,1,2,0,732.0,0,0,0,13,1,255,1,0,0,3,0
20899,40.0,4,0,2,0,823.0,0,0,0,13,1,159,4,0,0,3,0
20900,35.0,4,1,2,0,3481.0,0,0,0,13,1,388,3,0,0,3,0
20901,47.0,9,1,1,0,599.0,1,0,0,13,1,99,3,0,0,3,0
20902,47.0,7,1,0,0,1803.0,1,1,0,13,1,82,7,0,0,3,0
20903,60.0,4,1,1,0,13238.0,0,0,0,13,1,418,4,0,0,3,0
20904,44.0,4,0,2,0,3321.0,0,0,0,13,1,73,3,0,0,3,0
20905,53.0,9,1,1,0,100.0,0,0,0,13,1,205,4,0,0,3,0
20906,32.0,4,1,2,0,1517.0,0,0,0,13,1,202,3,0,0,3,0
20907,30.0,9,1,1,0,574.0,0,0,0,13,1,394,4,0,0,3,0
20908,30.0,9,2,2,0,177.0,0,0,0,13,1,109,3,0,0,3,0
20909,51.0,9,1,1,0,427.0,0,0,0,13,1,233,8,0,0,3,0
20910,56.0,4,1,2,0,16377.0,0,0,0,13,1,107,8,0,0,3,0
20911,30.0,4,2,2,0,1637.0,1,0,0,13,1,163,3,0,0,3,0
20912,47.0,1,1,1,0,1021.0,0,0,0,13,1,399,3,0,0,3,0
20913,56.0,1,1,0,0,397.0,1,0,0,13,1,240,2,0,0,3,0
20914,54.0,7,1,1,0,6376.0,0,0,0,13,1,274,3,0,0,3,0
20915,36.0,4,2,2,0,202.0,0,0,0,13,1,150,4,0,0,3,0
20916,34.0,4,1,2,0,101.0,1,0,0,13,1,209,5,0,0,3,0
20917,36.0,4,1,2,0,396.0,0,0,0,13,1,67,5,0,0,3,0
20918,32.0,0,2,2,0,497.0,1,0,0,13,1,132,4,0,0,3,0
20919,30.0,0,1,2,0,631.0,0,0,0,13,1,293,3,0,0,3,0
20920,42.0,9,1,2,0,1361.0,0,0,0,13,1,75,5,0,0,3,0
20921,34.0,9,1,1,0,2959.0,0,0,0,13,1,413,5,0,0,3,0
20922,56.0,1,1,0,0,379.0,0,0,0,13,1,58,5,0,0,3,0
20923,40.0,9,2,1,0,-239.0,0,0,0,13,1,399,2,0,0,3,0
20924,37.0,4,2,2,0,455.0,1,0,0,13,1,904,6,0,0,3,1
20925,59.0,4,2,2,0,684.0,0,0,0,13,1,48,13,0,0,3,0
20926,31.0,4,2,2,0,1494.0,0,0,0,13,1,275,12,0,0,3,0
20927,38.0,4,1,2,0,120.0,0,0,0,13,1,449,4,0,0,3,0
20928,45.0,1,1,1,0,241.0,0,0,0,13,1,536,5,0,0,3,0
20929,40.0,3,1,1,0,163.0,0,0,0,13,1,158,7,0,0,3,0
20930,42.0,9,1,1,0,1355.0,0,0,0,13,1,113,6,0,0,3,0
20931,42.0,4,2,2,0,525.0,0,0,0,13,1,127,2,0,0,3,0
20932,58.0,5,1,1,0,8332.0,0,0,0,13,1,740,4,0,0,3,0
20933,50.0,1,0,0,0,171.0,0,0,0,14,1,75,3,0,0,3,0
20934,48.0,0,1,3,0,3756.0,0,0,0,14,1,65,10,0,0,3,0
20935,52.0,9,0,1,0,-558.0,0,0,0,14,1,152,5,0,0,3,0
20936,52.0,9,1,1,0,1064.0,0,0,0,14,1,106,2,0,0,3,0
20937,40.0,4,1,2,0,8902.0,1,0,0,14,1,464,5,0,0,3,0
20938,31.0,4,1,2,0,512.0,1,0,0,14,1,96,3,0,0,3,0
20939,35.0,4,1,2,0,178.0,0,0,0,14,1,76,2,0,0,3,0
20940,38.0,4,2,2,0,2117.0,0,0,0,14,1,81,2,0,0,3,0
20941,51.0,3,1,0,0,137.0,0,0,0,14,1,169,2,0,0,3,0
20942,48.0,3,1,0,0,469.0,0,0,0,14,1,103,2,0,0,3,0
